ts_code  ,trade_date,open ,high ,low  ,close,pre_close,change,pct_chg,vol       ,amount      ,K   ,r_1y   ,expiry_t             ,sigma_1y           ,d1                   ,d2                   ,call              ,put                ,close_day_before,return                 ,K   ,r_1y   ,expiry_t             ,sigma_1y          ,d1                   ,d2                   ,call              ,put
000651.SZ,2019-06-19,52.25,52.98,52.01,52.11,51.03    ,1.08  ,2.1164 ,573294.04 ,3006518.737 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,50.74           ,0.0057154119038233964  ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-06-20,52.11,54.26,52.02,54.0 ,52.11    ,1.89  ,3.6269 ,720591.96 ,3858013.749 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,51.03           ,0.02116402116402113    ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-06-21,54.35,54.8 ,53.21,53.31,54.0     ,-0.69 ,-1.2778,547781.65 ,2942997.861 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,52.11           ,0.03626943005181348    ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-06-24,53.8 ,54.87,53.3 ,54.35,53.31    ,1.04  ,1.9509 ,502353.11 ,2731804.701 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,54.0            ,-0.012777777777777735  ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-06-25,54.35,54.66,53.19,54.1 ,54.35    ,-0.25 ,-0.46  ,416150.8  ,2244694.468 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,53.31           ,0.019508534984055508   ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-06-26,53.56,54.6 ,53.53,54.47,54.1     ,0.37  ,0.6839 ,307170.55 ,1668305.22  ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,54.35           ,-0.004599816007359705  ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-06-27,54.7 ,55.5 ,54.5 ,54.99,54.47    ,0.52  ,0.9547 ,414584.93 ,2283645.213 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,54.1            ,0.006839186691312337   ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-06-28,55.15,55.36,54.32,55.0 ,54.99    ,0.01  ,0.0182 ,269378.06 ,1481403.139 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,54.47           ,0.009546539379474998   ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-07-01,56.24,59.0 ,56.18,58.59,55.0     ,3.59  ,6.5273 ,878954.88 ,5087684.513 ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,54.99           ,0.00018185124568099672 ,    ,       ,                     ,                  ,                     ,                     ,                  ,
000651.SZ,2019-07-02,58.33,58.95,58.21,58.57,58.59    ,-0.02 ,-0.0341,440288.66 ,2581076.97  ,    ,       ,                     ,                   ,                     ,                     ,                  ,                   ,55.0            ,0.06527272727272733    ,    ,       ,                     ,                  ,                     ,                     ,                  ,
